Log Price,Log Volume,Log Market Cap,Price Range Pct (24h),Volume To Market Cap,Distance From Ath Pct,Distance From Atl Pct,Mc Rank Inv,Profitable (24h)
0.07345768933710281,16.412161081360747,19.79046395058138,0.05701691090615697,0.03410528432344051,-95.51522,246.73963,0.005405405405405406,1
0.02023563157551012,16.569608690559917,19.78719883232879,0.005478001894161639,0.040051457949962094,-99.96921,342.57157,0.005376344086021506,0
0.09848332187799824,17.420982478890085,19.78620015752591,0.03875512097085878,0.09392884952589395,-89.9382,13.20485,0.0053475935828877,1
11.412607768455361,0.0,19.780983249456074,0.0,0.0,-21.90089,9.67878,0.005319148936170213,0
0.03843230628840378,17.86727293159974,19.776229766449752,0.040620075660317674,0.1482349372963393,-79.70452,723.51315,0.005291005291005291,0
11.437533592045453,17.463122840356288,19.776220325559922,0.022935829280653894,0.09895426466420615,-26.05017,1092.32891,0.005263157894736842,0
0.1391356593443544,15.356145509448703,19.76295628479111,0.03622052518756696,0.0121940032255764,-68.93996,201.2067,0.005208333333333333,0
1.1118575154181303,15.570357395036304,19.75742948524304,0.034313725490196,0.015190694227131585,-96.26645,1709.18634,0.0051813471502590676,0
0.20781466191280398,15.778500864247928,19.745070990835643,0.025603394159793937,0.018938275153240838,-99.45373,47.54844,0.005128205128205128,0
3.1307001339644756,16.290864811879146,19.741565033578322,0.21288259479214253,0.03172341259109169,-91.21246,4936.86292,0.00510204081632653,1
2.953868069455292,15.005741676324705,19.733764540896743,0.06270627062706274,0.008843936765217313,-82.43145,96.7028,0.005076142131979695,1
3.167161389181522,13.11946518168944,19.73310002425878,0.024186455584872504,0.001341942824970043,-98.39107,201.85248,0.005050505050505051,0
3.7088793122106275e-07,17.881390863045066,19.721859945489143,0.016926942904596603,0.1587429428207588,-95.07714,24.08694,0.005025125628140704,0
0.007666507090109924,17.766590070756976,19.702022361819516,0.04830580160785457,0.14436184661985096,-99.06623,5615.83777,0.004975124378109453,1
0.0071661020471912,16.862736433342942,19.689961027441854,0.028437785045273493,0.05917686314254929,-99.84974,161.70885,0.0049504950495049506,0
0.2981367315556196,16.78042139348754,19.666803538062382,0.03357171235597928,0.0557776407521876,-97.78937,760.16327,0.0049261083743842365,0
4.879387007486302,15.82218165567755,19.65698144701143,0.04955955572577566,0.021605660836482878,-79.66696,1802.73151,0.004901960784313725,1
8.138106104068124,14.796896281117768,19.629908104883906,0.05595613530015223,0.007962500497740214,-33.15234,20.57501,0.004878048780487805,1
3.5700959181239695,17.754523573966313,19.627599018119824,0.04316338354577062,0.15365038870055758,-96.20344,51.01089,0.0048543689320388345,0
0.0920576232451733,15.920656029948582,19.62214279397097,0.048056581076036,0.02468679279911741,-56.82196,40.62066,0.004830917874396135,1
0.7747271675523681,17.192210205546008,19.618771482799968,0.0,0.08834008519668175,-13.71209,2107.49658,0.004807692307692308,0
0.6931471805599453,15.889671934072826,19.6025936644143,0.0020000000000000018,0.024406107931774917,-3.5206,0.51404,0.004784688995215311,0
4.91338990965742,13.130037853136018,19.591237192324414,0.022723908216136356,0.0015629170174447063,-3.99402,206.65659,0.004739336492890996,0
0.7839015438284094,18.02795788250252,19.58275620702995,0.0672268907563024,0.21123197618710657,-92.8716,792.85134,0.0047169811320754715,1
0.036275428133392476,17.654911385361277,19.573058532587982,0.10832179930327514,0.14687885236283466,-88.49149,50.81056,0.004694835680751174,1
0.1771909175449226,17.046809297892683,19.557550236876306,0.04626558478069114,0.0812080437888631,-75.10644,7.54075,0.004672897196261682,1
0.6916400454021037,15.093141733388522,19.557362204799748,0.015433485658804248,0.011513664323772623,-12.77383,11.54098,0.004651162790697674,0
0.2751475930610049,14.010649618468843,19.55533147296686,0.10358512905517407,0.003908183175372697,-80.59635,6229.90582,0.004629629629629629,0
8.050885125157995,13.900780502874184,19.552226564471667,0.05717620719677768,0.0035124306909285734,-35.85172,176.78089,0.004608294930875576,1
0.0300705644727959,16.92320688077575,19.551256120243693,0.025448083269865474,0.07221920429811195,-96.51986,644.18621,0.0045871559633027525,0
0.14859412788905824,16.96003518110084,19.543763025310923,0.04496822761263897,0.07549205318877632,-97.26209,1634.26051,0.0045662100456621,1
